MID,DISCIPL,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8409400238,ART,640665099, ,A26, ,710000,GUM TREE MUSEUM OF ART,GUM TREE MUSEUM OF ART INC, , ,PO BOX 786,TUPELO,MS,38802-0786,38802, , , , , , , ,GUM TREE MUSEUM OF ART INC,201312,4,155079,155079,PO BOX 786,TUPELO,MS,38802-0786,198405, , , , ,-88.70976,34.25741,3,5,4,28,081,PO BOX 786,TUPELO,MS,38802-0786,38802,1,0,0,0,1,0,0, 
8409400239,ART,954562461, ,A20, ,710000,H H DORJE CHANG BUDDHA III CULTURAL AND ART MUSEUM,H H DORJE CHANG BUDDHA III CULTURAL AND ART MUSEUM, , ,170 E SCHOOL ST,COVINA,CA,91723-1629,91723, , , , , , , ,H H DORJE CHANG BUDDHA III CULTURAL AND ART MUSEUM,201312,4,420560,351077,170 E SCHOOL ST,COVINA,CA,91723-1629,199608, , , , ,-117.88826,34.08909,6,8,2,06,037,170 E SCHOOL ST,COVINA,CA,91723-1629,91723,1,0,0,0,1,0,0, 
8409400249,ZAW, , , , , ,HAWAIIAN ISLANDS HUMPBACK WHALE NATIONAL MARINE SANCTUARY,HAWAIIAN ISLANDS HUMPBACK WHALE NATIONAL MARINE SANCTUARY, , ,1845 WASP BLVD BLDG 176,HONOLULU,HI,96818,96818, , , , , , , , , , , , , , , , , , , , , ,-157.96445,21.34929,6,8,2,15,003,1845 WASP BLVD BLDG 176,HONOLULU,HI,96818,96818,0,0,0,0,0,0,1,NOAA
8409400250,ZAW, , , , , ,HAWAIIAN ISLANDS HUMPBACK WHALE VISITOR CENTER,HAWAIIAN ISLANDS HUMPBACK WHALE VISITOR CENTER, , ,726 SOUTH KIHEI ROAD,KIHEI,HI,96753,96753, , , , , , , , , , , , , , , , , , , , , ,-156.45833,20.76367,6,8,4,15,009,726 SOUTH KIHEI ROAD,KIHEI,HI,96753,96753,0,0,0,0,0,0,1,NOAA
8409400251,BOT,471685519, ,C41, ,712130,HEALTH HAVEN BOTANICAL GARDENS,HEALTH HAVEN BOTANICAL GARDENS, , ,905 W THORNBURGH ST,WEST PLAINS,MO,65775-2155,65775, , , , , , , ,HEALTH HAVEN BOTANICAL GARDENS,201412,0,0,0,905 W THORNBURGH ST,WEST PLAINS,MO,65775-2155,201409, , , , ,-91.86165,36.73732,4,4,3,29,091,905 W THORNBURGH ST,WEST PLAINS,MO,65775-2155,65775,1,0,0,0,1,0,0, 
8409400263,ART, , , , , ,HONOLULU MUSEUM OF ART,HONOLULU MUSEUM OF ART, , ,900 S BERETANIA,HONOLULU,HI,96814,96814, , , , , , ,HTTP://WWW.HONOLULUMUSEUM.ORG, , , , , , , , , , , , , , ,-157.84854,21.30403,6,8,1,15,003,900 S BERETANIA,HONOLULU,HI,96814,96814,0,0,0,0,1,0,0, 
8409400268,ZAW, , , , , ,HUDSON RIVER NATIONAL ESTUARINE RESEARCH RESERVE,HUDSON RIVER NATIONAL ESTUARINE RESEARCH RESERVE, , ,MARGARET NORRIE STATE PARK,STAATSBURG,NY,12580,12580, , , , , , , , , , , , , , , , , , , , , ,-73.8834,41.85131,2,2,4,36, ,MARGARET NORRIE STATE PARK,STAATSBURG,NY,12580,12580,0,0,0,0,0,0,1,NOAA
8409400279,ART,471251523, ,A51, ,611610,INSTITUTE OF CONTEMPORARY ART MIAMI,INSTITUTE OF CONTEMPORARY ART MIAMI INC, , ,4040 NE 2ND AVE,MIAMI,FL,33137-3591,33137, , , , , , , ,INSTITUTE OF CONTEMPORARY ART MIAMI INC, ,0, , ,4040 NE 2ND AVE,MIAMI,FL,33137-3591,201408, , , , ,-80.19174,25.81389,3,5,1,12,086,4040 NE 2ND AVE,MIAMI,FL,33137-3591,33137,1,0,0,0,1,0,0, 
8409400295,BOT,461640055, ,C41, ,712130,JANE WEBER EVERGREEN ARBORETUM,JANE WEBER EVERGREEN ARBORETUM, , ,1220 MAIN ST STE 455,VANCOUVER,WA,98660-2963,98660, , , , , , , ,JANE WEBER EVERGREEN ARBORETUM, ,0, , ,1220 MAIN ST STE 455,VANCOUVER,WA,98660-2963,201408, , , , ,-122.67221,45.63068,6,8,1,53,011,1220 MAIN ST STE 455,VANCOUVER,WA,98660-2963,98660,1,0,0,0,1,0,0, 
8409400303,SCI, , , , , ,JOHN C. STENNIS SPACE CENTER,JOHN C. STENNIS SPACE CENTER,HANCOCK COUNTY  MISSISSIPPI, ,JOHN C. STENNIS SPACE CENTER,HANCOCK COUNTY,MS,39529,39529, , , , , , , , , , , , , , , , , , , , , , , ,3,5, ,28, ,JOHN C. STENNIS SPACE CENTER,HANCOCK COUNTY,MS,39529,39529,0,0,0,0,0,0,1,NASA
8409400311,SCI, , , , , ,KENNEDY SPACE CENTER VISITOR COMPLEX,KENNEDY SPACE CENTER,MERRITT ISLAND  FLORIDA, ,SR 405,KENNEDY SPACE CENTER,FL,32899,32899, , , , , , , , , , , , , , , , , , , , , ,-80.67769,28.61168,3,5,4,12,009,SR 405,KENNEDY SPACE CENTER,FL,32899,32899,0,0,0,0,0,0,1,NASA
8409400328,BOT,461992898, ,C41, ,712130,LILIUOKALANI GARDENS,FRIENDS OF LILIUOKALANI GARDENS, , ,PO BOX 5147,HILO,HI,96720-1147,96720, , , , , , , ,FRIENDS OF LILIUOKALANI GARDENS,201312,0,0,0,PO BOX 5147,HILO,HI,96720-1147,201409, , , , ,-155.12814,19.6999,6,8,3,15,001,PO BOX 5147,HILO,HI,96720-1147,96720,1,0,0,0,1,0,0, 
8409400366,BOT,465236792, ,C41, ,712130,MILL POND GARDEN,MILL POND GARDEN, , ,31401 MELLOY CT,LEWES,DE,19958-3863,19958, , , , , , , ,MILL POND GARDEN,201412,0,0,0,31401 MELLOY CT,LEWES,DE,19958-3863,201409, , , , ,-75.20384,38.75376,2,2,4,10,005,31401 MELLOY CT,LEWES,DE,19958-3863,19958,1,0,0,0,1,0,0, 
8409400376,ZAW, , , , , ,MOKUPAPAPA DISCOVERY CENTER,MOKUPAPAPA DISCOVERY CENTER,PAPAHANAUMOKUAKEA MARINE NATIONAL MONUMENT, ,76 KAMEHAMEHA AVENUE,HILO,HI,96720,96720, , , , , ,8089338180, , , , , , , , , , , , , , , ,-155.08768,19.72749,6,8,3,15,001,76 KAMEHAMEHA AVENUE,HILO,HI,96720,96720,0,0,0,0,0,0,1,NOAA
8409400377,ZAW, , , , , ,MONITOR NATIONAL MARINE SANCTUARY,MONITOR NATIONAL MARINE SANCTUARY, , ,100 MUSEUM DR,NEWPORT NEWS,VA,23601,23601, , , , , , , , , , , , , , , , , , , , , ,-76.48729,37.04079,3,5,1,51,700,100 MUSEUM DR,NEWPORT NEWS,VA,23601,23601,0,0,0,0,0,0,1,NOAA
8409400381,ZAW, , , , , ,MONTEREY BAY NATIONAL MARINE SANCTUARY - SANCTUARY EXPLORATION CENTER,MONTEREY BAY NATIONAL MARINE SANCTUARY, , ,35 PACIFIC AVE.,SANTA CRUZ,CA,95060,95060, , , , , ,831421993,http://montereybay.noaa.gov/vc/sec/welcome.html, , , , , , , , , , , , , , ,-122.01867,36.9664,6,8,1,06,087,35 PACIFIC AVE.,SANTA CRUZ,CA,95060,95060,0,0,0,0,0,0,1,NOAA
8409400385,SCI, , , , , ,MOUNT GRAHAM INTERNATIONAL OBSERVATORY,MOUNT GRAHAM INTERNATIONAL OBSERVATORY, , ,1480 W SWIFT TRAIL,SAFFORD,AZ,85546,85546, , , , , , , , , , , , , , , , , , , , , ,-109.70827,32.73533,6,6,4,04,009,1480 W SWIFT TRAIL,SAFFORD,AZ,85546,85546,0,0,0,0,1,0,0, 
8409400394,ART,953384859, ,A20, ,710000,MUSEUM OF CONTEMPORARY ART SANTA BARBARA,MUSEUM OF CONTEMPORARY ART SANTA BARBARA INC,SANTA BARBARA CONTEMPORARY ARTS FORUM, ,653 PASEO NUEVO,SANTA BARBAR,CA,93101-3392,93101, , , , , , , ,MUSEUM OF CONTEMPORARY ART SANTA BARBARA INC,201407,6,3272599,989709,653 PASEO NUEVO,SANTA BARBAR,CA,93101-3392,197902, , , , ,-119.95013,34.60386,6,8,4,06,083,653 PASEO NUEVO,SANTA BARBAR,CA,93101-3392,93101,1,0,0,0,1,0,0, 
8409400433,SCI, , , , , ,NASA AMES EXPLORATION CENTER,AMES RESEARCH CENTER,MOFFETT FIELD  CALIFORNIA, ,NAVAL AIR STATION MOFFETT FIELD,MOUNTAIN VIEW,CA,94035,94035, , , , , , , , , , , , , , , , , , , , , ,-122.04989,37.41289,6,8,2,06, ,NAVAL AIR STATION MOFFETT FIELD,MOUNTAIN VIEW,CA,94035,94035,0,0,0,0,0,0,1,NASA
8409400434,SCI, ,PLANETARIUM, , , ,NASA GODDARD VISITOR CENTER,GODDARD SPACE FLIGHT CENTER,GREENBELT  MARYLAND, ,8800 GREENBELT RD,GREENBELT,MD,20771,20771, , , , , , , , , , , , , , , , , , , , , ,-76.86567,39.00827,2,2,4,24,033,8800 GREENBELT RD,GREENBELT,MD,20771,20771,0,0,0,0,0,0,1,NASA
8409400435,SCI, , , , , ,NASA WALLOPS FLIGHT FACILITY VISITOR CENTER,NASA WALLOPS FLIGHT FACILITY VISITOR CENTER, , ,BUILDING J-17,WALLOPS ISLAND,VA,23337,23337, , , , , , , , , , , , , , , , , , , , , ,-75.48864,37.92534,3,5,4,51, ,BUILDING J-17,WALLOPS ISLAND,VA,23337,23337,0,0,0,0,0,0,1,NASA
8409400515,ZAW, , , , , ,NORTH CAROLINA NATIONAL ESTUARINE RESEARCH RESERVE,NORTH CAROLINA NATIONAL ESTUARINE RESEARCH RESERVE, , ,983 W KITTY HAWK RD,KITTY HAWK,NC,27949,27949, , , , , , , , , , , , , , , , , , , , , ,-75.69304,36.06662,3,5,4,37,055,983 W KITTY HAWK RD,KITTY HAWK,NC,27949,27949,0,0,0,0,0,0,1,NOAA
8409400517,ZAW, , , , , ,NORTH INLET-WINYAH BAY NATIONAL ESTUARINE RESEARCH RESERVE,NORTH INLET-WINYAH BAY NATIONAL ESTUARINE RESEARCH RESERVE, , , ,NORTH INLET,SC,29440,29440, , , , , , , , , , , , , , , , , , , , , , , ,3,5, ,45, , ,NORTH INLET,SC,29440,29440,0,0,0,0,0,0,1,NOAA
8409400529,ZAW, , , , , ,OLD WOMAN CREEK NATIONAL ESTUARINE RESEARCH RESERVE,OLD WOMAN CREEK NATIONAL ESTUARINE RESEARCH RESERVE, , ,2514 CLEVELAND ROAD,HURON,OH,44839,44839, , , , , , , , , , , , , , , , , , , , , ,-82.51483,41.38276,4,3,4,39,043,2514 CLEVELAND ROAD,HURON,OH,44839,44839,0,0,0,0,0,0,1,NOAA
8409400530,ZAW, , , , , ,OLYMPIC COAST DISCOVERY CENTER,OLYMPIC COAST DISCOVERY CENTER,OLYMPIC COAST NATIONAL MARINE SANCTUARY, ,115 EAST RAILROAD,PORT ANGELES,WA,98362,98362, , , , , ,3604523255, , , , , , , , , , , , , , , ,-123.4316,48.12071,6,8,3,53,009,115 EAST RAILROAD,PORT ANGELES,WA,98362,98362,0,0,0,0,0,0,1,NOAA
8409400532,ART,953322686, ,A11, ,813219,ORANGE COUNTY MUSEUM OF ART,ORANGE COUNTY MUSEUM OF ART, , ,11811 VON KARMAN AVE STE,IRVINE,CA,92612,92612, , , , , , , ,ORANGE COUNTY MUSEUM OF ART,201408,2,10452,8945,11811 VON KARMAN AVE STE,IRVINE,CA,92612-0000,197808, , , , ,-117.84076,33.66694,6,8,1,06, ,11811 VON KARMAN AVE STE,IRVINE,CA,92612,92612,1,0,0,0,1,0,0, 
8409400536,ZAW, , , , , ,OUTREACH CENTER FOR TEACHING OCEAN SCIENCE,UNIVERSITY OF CALIFORNIA SANTA BARBARA, , ,1901 SPINNAKER DR,VENTURA,CA,93001,93001, , , , , , , , , , , , , , , , , , , , , ,-119.26675,34.24765,6,8,1,06,111,1901 SPINNAKER DR,VENTURA,CA,93001,93001,0,0,0,0,0,0,1,NOAA
8409400576,BOT,271222480, ,C41, ,712130,ROCKINGHAM SPRINGS ARBORETUM,ROCKINGHAM SPRINGS ARBORETUM INC, , ,4837 PALMER RD,MASSANUTTEN,VA,22840-3221,22840, , , , , , , ,ROCKINGHAM SPRINGS ARBORETUM INC,201401,0,0,0,4837 PALMER RD,MASSANUTTEN,VA,22840-3221,201002, , , , ,-78.74192,38.41822,3,5,4,51,165,4837 PALMER RD,MASSANUTTEN,VA,22840-3221,22840,1,0,0,0,1,0,0, 
8409400579,ZAW, ,GARDEN, , ,813219,ROOKERY BAY NATIONAL ESTUARINE RESEARCH RESERVE,ROOKERY BAY NATIONAL ESTUARINE RESEARCH RESERVE,FRIENDS OF ROOKERY BAY, ,300 TOWER ROAD,NAPLES,FL,34113,34113,300 TOWER ROAD,NAPLES,FL,34113,34113,2395305971,HTTPS://ROOKERYBAY.ORG/,FRIENDS OF ROOKERY BAY,201406,4,402366,289478,300 TOWER RD,NAPLES,FL,34113-8031,199008, , , , ,-81.70841,26.05139,3,5,2,12,021,300 TOWER ROAD,NAPLES,FL,34113,34113,0,0,0,0,0,0,1,NOAA
8409400590,ZAW, , , , , ,SAPELO ISLAND NATIONAL ESTUARINE RESEARCH RESERVE,SAPELO ISLAND NATIONAL ESTUARINE RESEARCH RESERVE, , , ,TOWNSEND,GA,31331,31331, , , , , , , , , , , , , , , , , , , , , , , ,3,5, ,13, , ,TOWNSEND,GA,31331,31331,0,0,0,0,0,0,1,NOAA
8409400592,SCI, , , , , ,SCIENCE AND LEARNING CENTER AT COLDWATER,SCIENCE AND LEARNING CENTER AT COLDWATER, , ,19000 SPIRIT LAKE HWY MILEPOST ,TOUTLE,WA,98649,98649, , , , , , , , , , , , , , , , , , , , , ,-122.68124,46.33183,6,8,4,53, ,19000 SPIRIT LAKE HWY MILEPOST ,TOUTLE,WA,98649,98649,0,0,0,0,0,0,1,USDA
8409400617,SCI, , , , , ,SONY WONDER TECHNOLOGY LAB,SONY WONDER TECHNOLOGY LAB, , ,550 MADISON AVE,NEW YORK,NY,10022,10022, , , , , ,2128338100,HTTP://WWW.SONYWONDERTECHLAB.COM, , , , , , , , , , , , , , ,-73.9735,40.76148,2,2,1,36,061,550 MADISON AVE,NEW YORK,NY,10022,10022,0,0,0,0,1,0,0, 
8409400620,ZAW, , , , , ,SOUTH SLOUGH NATIONAL ESTUARINE RESEARCH RESERVE,SOUTH SLOUGH NATIONAL ESTUARINE RESEARCH RESERVE, , ,61907 SEVEN DEVILS RD,COOS BAY,OR,97420,97420, , , , , , , , , , , , , , , , , , , , , ,-124.22586,43.36387,6,8,4,41, ,61907 SEVEN DEVILS RD,COOS BAY,OR,97420,97420,0,0,0,0,0,0,1,NOAA
8409400635,ZAW, , , , , ,STELLWAGEN BANK NATIONAL MARINE SANCTUARY,STELLWAGEN BANK NATIONAL MARINE SANCTUARY, , ,175 EDWARD FOSTER RD,SCITUATE,MA,02066,02066, , , , , , , , , , , , , , , , , , , , , ,-70.7164,42.19953,1,1,2,25,023,175 EDWARD FOSTER RD,SCITUATE,MA,02066,02066,0,0,0,0,0,0,1,NOAA
8409400637,NAT,465667437, ,A56, ,712110,SUAREZ MUSEUM OF NATURAL SCIENCE & HISTORY,SUAREZ MUSEUM OF NATURAL SCIENCE & HISTORY INC, , ,4252 SOUTH WEST 129TH ST,MIAMI,FL,33180-1002,33180, , , , , , , ,SUAREZ MUSEUM OF NATURAL SCIENCE & HISTORY INC, ,0, , ,4252 SOUTH WEST 129TH ST,MIAMI,FL,33175-0000,201503, , , , ,-80.14208,25.96058,3,5,2,12,086,4252 SOUTH WEST 129TH ST,MIAMI,FL,33180-1002,33180,1,0,0,0,1,0,0, 
8409400638,CMU,465412811, ,A50, ,712110,SUGAR HILL CHILDREN'S MUSEUM OF ART AND STORYTELLING,SUGAR HILL CHILDRENS MUSEUM OF ART AND STORYTELLING, , ,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346,10031, , , , , , , ,SUGAR HILL CHILDRENS MUSEUM OF ART AND STORYTELLING,201312,0,0,0,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346,201405, , , , ,-73.95688,40.82118,2,2,1,36,061,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346,10031,1,0,0,0,1,0,0, 
8409400660,ZAW, , , , , ,TIJUANA RIVER NATIONAL ESTUARINE RESEARCH RESERVE,TIJUANA RIVER NATIONAL ESTUARINE RESEARCH RESERVE, , ,301 CASPAIN WAY,IMPERIAL BEACH,CA,91932,91932, , , , , , , , , , , , , , , , , , , , , ,-117.12738,32.57564,6,8,2,06,073,301 CASPAIN WAY,IMPERIAL BEACH,CA,91932,91932,0,0,0,0,0,0,1,NOAA
8409400685,ART, , , , , ,TUSCALOOSA MUSEUM OF ART,TUSCALOOSA MUSEUM OF ART, , ,1400 JACK WARNER PKWY NE,TUSCALOOSA,AL,35404,35404, , , , , , ,HTTP://TUSCALOOSAMOA.ORG/, , , , , , , , , , , , , , ,-87.50641,33.23207,3,5,4,01,125,1400 JACK WARNER PKWY NE,TUSCALOOSA,AL,35404,35404,0,0,0,0,1,0,0, 
8409400729,ART,237112328, ,A40, ,710000,VIRGINIA MUSEUM OF CONTEMPORARY ART,VIRGINIA MUSEUM OF CONTEMPORARY ART,CONTEMPORARY ART CENTER OF VIRGINIA, ,2200 PARKS AVE,VIRGINIA BEACH,VA,23451-4062,23451, , , , , , , ,VIRGINIA MUSEUM OF CONTEMPORARY ART,201406,6,2035098,1823340,2200 PARKS AVE,VIRGINIA BCH,VA,23451-4062,197106, , , , ,-75.98774,36.84897,3,5,1,51,810,2200 PARKS AVE,VIRGINIA BEACH,VA,23451-4062,23451,1,0,0,0,1,0,0, 
8409400737,ZAW, , , , , ,WAQUOIT BAY NATIONAL ESTUARINE RESEARCH RESERVE,WAQUOIT BAY NATIONAL ESTUARINE RESEARCH RESERVE, , ,PO BOX 3522,WAQUOIT,MA,02356,02356, , , , , , , , , , , , , , , , , , , , , ,-70.58628,41.627,1,1,2,25,001,PO BOX 3522,WAQUOIT,MA,2356,2356,0,0,0,0,0,0,1,NOAA
8409400744,ZAW, , , , , ,WELLS NATIONAL ESTUARINE RESEARCH RESERVE,WELLS NATIONAL ESTUARINE RESEARCH RESERVE, , ,342 LAUDHOLM FARM RD,WELLS,ME,04090,04090, , , , , , , , , , , , , , , , , , , , , ,-70.55512,43.34062,1,1,4,23,031,342 LAUDHOLM FARM RD,WELLS,ME,04090,04090,0,0,0,0,0,0,1,NOAA
8409400750,CMU,800959538, ,A50, ,712110,WESTERN MAINE CHILDREN'S MUSEUM,WESTERN MAINE CHILDRENS MUSEUM, , ,PO BOX 1161,WILTON,ME,04294-1161,04294, , , , , , , ,WESTERN MAINE CHILDRENS MUSEUM,201412,0,0,0,PO BOX 1161,WILTON,ME,04294-1161,201408, , , , ,-70.22548,44.60577,1,1,4,23,007,PO BOX 1161,WILTON,ME,04294-1161,04294,1,0,0,0,1,0,0, 
8409400802,CMU, , , , , ,MINNESOTA CHILDREN'S MUSEUM ROCHESTER,MINNESOTA CHILDREN'S MUSEUM ROCHESTER, , ,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906,55906,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906,55906,6512256008, , , , , , , , , , , , , , , ,-92.44157,44.05566,4,4,4,27,109,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906,55906,0,0,0,0,0,0,1,ACM
8409400804,CMU, , , , , ,ST. LOUIS CHILDREN'S MUSEUM,THE MAGIC HOUSE  ST. LOUIS CHILDREN'S MUSEUM, , ,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122,63122,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122,63122,3148228900,HTTP://WWW.MAGICHOUSE.ORG, , , , , , , , , , , , , , ,-90.40618,38.58819,4,4,4,29,189,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122,63122,0,0,0,0,0,0,1,ACM
8409400807,CMU, , , , , ,ALIA ARRAM CHILDREN'S MUSEUM,ALIA ARRAM CHILDREN'S MUSEUM, , ,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,68845,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,68845,3086982228,HTTP://KEARNEYCHILDRENSMUSEUM.ORG/, , , , , , , , , , , , , , ,-99.11064,40.70949,5,4,4,31,019,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,68845,0,0,0,0,0,0,1,ACM
8409400823,CMU, , , , , ,BUELL CHILDREN'S MUSEUM,BUELL CHILDREN'S MUSEUM/SANGRE DE CRISTO ARTS CENTER, , ,210 NORTH SANTA FE,PUEBLO,CO,81003,81003,210 NORTH SANTA FE,PUEBLO,CO,81003,81003,7192957200, , , , , , , , , , , , , , , ,-104.60692,38.2691,5,7,4,08,101,210 NORTH SANTA FE,PUEBLO,CO,81003,81003,0,0,0,0,0,0,1,ACM
8409400828,CMU, ,PLANETARIUM, , , ,CHABOT SPACE & SCIENCE CENTER,CHABOT SPACE & SCIENCE CENTER, , ,10000 SKYLINE BLVD.,OAKLAND,CA,94619,94619,10000 SKYLINE BLVD.,OAKLAND,CA,94619,94619,5103367300,HTTP://WWW.CHABOTSPACE.ORG/INDEX.HTM, , , , , , , , , , , , , , ,-122.1841,37.81972,6,8,1,06,001,10000 SKYLINE BLVD.,OAKLAND,CA,94619,94619,0,0,0,0,0,0,1,ACM
8409400837,CMU, , , , , ,CHILDREN'S DISCOVERY MUSEUM OF THE DESERT,CHILDREN'S DISCOVERY MUSEUM OF THE DESERT, , ,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270,92270,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270,92270,7603210602,HTTP://CDMOD.ORG/, , , , , , , , , , , , , , ,-116.40782,33.78703,6,8,4,06,065,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270,92270,0,0,0,0,0,0,1,ACM
8409400839,CMU, , , , , ,CHILDREN'S DISCOVERY MUSEUM OF WEST VIRGINIA,CHILDREN'S DISCOVERY MUSEUM OF WEST VIRGINIA, , ,5000 GREENBAG ROAD,MORGANTOWN,WV,26501,26501,5000 GREENBAG ROAD,MORGANTOWN,WV,26501,26501,3042924646,HTTP://WWW.CDMWV.ORG/, , , , , , , , , , , , , , ,-79.94426,39.60785,3,5,4,54,061,5000 GREENBAG ROAD,MORGANTOWN,WV,26501,26501,0,0,0,0,0,0,1,ACM
8409400840,CMU, , , , , ,CHILDREN'S HANDS ON MUSEUM OF N.W. ILLINOIS,CHILDREN'S HANDS ON MUSEUM OF N.W. ILLINOIS, , ,P.O. BOX 147,ROCK CITY,IL,61070,61070,P.O. BOX 147,ROCK CITY,IL,61070,61070,8158655406, , , , , , , , , , , , , , , ,-89.47339,42.41224,4,3,4,17,177,P.O. BOX 147,ROCK CITY,IL,61070,61070,0,0,0,0,0,0,1,ACM
8409400842,CMU, , , , , ,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY, , ,457 HIGH STREET,BURLINGTON,NJ,08016,08016,457 HIGH STREET,BURLINGTON,NJ,08016,08016,6093864773,HTTP://WWW.BURLINGTONCOUNTYHISTORICALSOCIETY.ORG/, , , , , , , , , , , , , , ,-74.85697,40.07645,2,2,2,34,005,457 HIGH STREET,BURLINGTON,NJ,08016,08016,0,0,0,0,0,0,1,ACM
8409400853,CMU, , , , , ,CHILDREN'S MUSEUM OF EL PASO,CHILDREN'S MUSEUM OF EL PASO, , ,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901,79901,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901,79901,9155414898, , , , , , , , , , , , , , , ,-106.49296,31.75643,5,6,1,48,141,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901,79901,0,0,0,0,0,0,1,ACM
8409400857,CMU, , , , , ,CHILDREN'S MUSEUM OF HOLYOKE,CHILDREN'S MUSEUM OF HOLYOKE, , ,444 DWIGHT STREET,HOLYOKE,MA,01040,01040,444 DWIGHT STREET,HOLYOKE,MA,01040,01040, ,HTTP://WWW.CHILDRENSMUSEUMHOLYOKE.ORG, , , , , , , , , , , , , , ,-72.60598,42.20571,1,1,2,25,013,444 DWIGHT STREET,HOLYOKE,MA,01040,01040,0,0,0,0,0,0,1,ACM
8409400860,CMU, , , , , ,CHILDREN'S MUSEUM OF MANHATTAN,CHILDREN'S MUSEUM OF MANHATTAN, , ,212 WEST 83RD STREET,NEW YORK,NY,10024,10024,212 WEST 83RD STREET,NEW YORK,NY,10024,10024,2127211223,HTTP://WWW.CMOM.ORG, , , , , , , , , , , , , , ,-73.9773,40.78584,2,2,1,36,061,212 WEST 83RD STREET,NEW YORK,NY,10024,10024,0,0,0,0,0,0,1,ACM
8409400884,CMU, , , , , ,CHILDREN'S MUSEUM TUCSON,CHILDREN'S MUSEUM TUCSON, , ,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701,85701,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701,85701,5207929985,HTTP://WWW.CHILDRENSMUSEUMTUCSON.ORG/, , , , , , , , , , , , , , ,-110.96869,32.21985,6,6,4,04,019,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701,85701,0,0,0,0,0,0,1,ACM
8409400886,CMU, , , , , ,CHILDRENS DISCOVERY WORLD,CHILDRENS DISCOVERY WORLD, , ,192 DONNER CT,SUNNYVALE,CA,94086,94086,192 DONNER CT,SUNNYVALE,CA,94086,94086, , , , , , , , , , , , , , , , ,-122.04383,37.37937,6,8,1,06,085,192 DONNER CT,SUNNYVALE,CA,94086,94086,0,0,0,0,0,0,1,ACM
8409400887,CMU, ,MUSEUM DISTRICT, , , ,CINCINNATI MUSEUM CENTER- DUKE ENERGY CHILDREN'S MUSEUM,CINCINNATI MUSEUM CENTER- DUKE ENERGY CHILDREN'S MUSEUM, , ,1301 WESTERN AVENUE,CINCINNATI,OH,45203,45203,1301 WESTERN AVENUE,CINCINNATI,OH,45203,45203,5132877000,HTTPS://WWW.CINCYMUSEUM.ORG/, , , , , , , , , , , , , , ,-84.53236,39.1088,4,3,2,39,061,1301 WESTERN AVENUE,CINCINNATI,OH,45203,45203,0,0,0,0,0,0,1,ACM
